trip_distance,trip_duration,total_amount_real,total_amount_predicho
1.45,9.916666666666666,9.8,10.768689475487097
1.01,9.633333333333333,9.96,9.849598457833121
2.39,13.25,14.76,13.92975664657586
0.9,7.983333333333333,7.8,8.92660092036854
2.0,11.533333333333331,13.55,12.471767256167965
2.09,13.133333333333333,11.8,13.336692407788355
4.21,18.3,16.8,19.433834454877854
2.22,28.566666666666663,21.3,20.346440127763035
0.64,3.9,6.8,6.664490455227571
1.07,7.333333333333333,7.8,8.948311202610975
1.69,19.98333333333333,14.3,15.621248625649233
1.35,8.066666666666666,8.8,9.775957317528363
1.36,9.533333333333331,10.3,10.437858351969389
1.49,11.633333333333333,11.3,11.594520832462607
1.97,9.966666666666669,14.04,11.729844766234692
4.1,17.883333333333333,19.55,19.052247302065307
3.24,15.933333333333334,16.56,16.642930989357293
1.64,7.283333333333333,9.5,9.955876644552799
1.52,10.566666666666666,11.76,11.180458987598293
2.5,12.883333333333333,15.35,13.967475041568868
0.18,0.75,4.3,4.450862794888944
0.37,2.15,4.8,5.408608248897791
1.2,14.7,14.15,12.416942352699369
5.47,19.03333333333333,19.8,22.03152306340591
1.3,8.533333333333333,10.55,9.890507010419874
0.5,3.85,5.3,6.389678172206563
2.9,13.416666666666666,14.8,14.92406477507085
1.4,5.2,9.36,8.607852281530189
3.94,23.53333333333333,19.8,21.24350564272649
0.79,7.45,9.75,8.493799271710532
1.38,5.833333333333333,9.36,8.849750514209422
4.6,25.83333333333333,21.8,23.445232281009535
0.5,11.366666666666667,10.55,9.689354975964239
0.86,6.3,8.76,8.115402276491732
0.9,7.45,9.49,8.692477510789281
1.49,6.85,8.8,9.494726502798631
2.1,10.933333333333334,13.5,12.388995001371981
1.9,10.3,12.36,11.74974029053525
3.6,24.1,22.85,20.87816539007014
0.8,4.55,7.85,7.238814890221382
4.31,19.65,19.3,20.207075916356033
1.4,8.133333333333333,11.0,9.89553103421611
1.88,14.766666666666667,13.8,13.674400529565407
3.3,9.833333333333334,15.35,14.073514440882928
2.27,10.25,10.8,12.396072570515713
1.7,10.033333333333331,11.76,11.271445423784261
1.3,16.883333333333333,11.8,13.556001641645139
1.99,10.55,12.96,12.022040561658141
0.55,4.416666666666667,7.56,6.7287425853748655
0.49,3.216666666666667,6.1,6.093594965233125
1.7,11.383333333333333,14.1,11.864070304281757
2.55,14.283333333333331,14.76,14.67235728220476
1.2,8.866666666666667,11.15,9.856217560426229
5.23,12.816666666666666,21.96,18.869042276144047
0.7,2.7666666666666666,6.62,6.275348158460055
0.95,7.95,10.56,9.002276497760176
2.3,10.5,10.3,12.560002893050196
0.75,8.516666666666667,7.8,8.889799458476777
3.21,21.58333333333333,20.16,19.068990885293356
3.2,10.883333333333333,11.8,14.353828322511415
1.0,10.85,9.3,10.365630827837734
0.85,10.666666666666666,8.8,10.014226034323844
0.88,4.883333333333334,7.56,7.529635285992963
1.58,6.7,9.96,9.591434216737078
2.6,21.75,15.3,18.040393306804724
4.1,21.6,22.55,20.683794812570767
0.6,4.966666666666667,5.8,7.060490641993816
0.95,9.833333333333334,12.25,9.829024787836932
1.0,6.683333333333334,8.75,8.536541690499778
2.58,13.65,12.3,14.448520707623597
1.81,16.616666666666667,17.29,14.360084499856981
1.29,12.483333333333333,12.36,11.606421854518189
0.9,6.433333333333334,9.35,8.246179761278821
4.5,25.45,20.3,23.096339499393764
1.0,7.233333333333333,9.96,8.777981456628389
4.94,15.05,18.8,19.325645968913218
1.3,8.55,9.96,9.897823366969225
0.4,3.25,5.75,5.945672755449216
0.7,6.0,6.3,7.69472132903431
3.0,14.4,15.95,15.53634639246329
2.2,11.4,13.0,12.774469565734513
0.9,5.133333333333334,6.8,7.675503950429377
1.12,12.3,11.76,11.218893744808163
2.1,13.366666666666667,12.95,13.45718305757735
0.79,15.366666666666667,10.8,11.969068632652654
1.0,8.3,9.35,9.246228275786905
0.7,8.383333333333333,7.8,8.740960315591622
0.9,9.166666666666666,9.55,9.44606223537252
1.5,23.8,16.3,16.95352277158751
2.7,19.5,17.75,17.233301753622907
0.6,15.3,14.04,11.596631702591953
1.2,8.833333333333334,10.55,9.841584847327525
1.48,11.45,10.8,11.495979252321668
0.68,10.55,9.8,9.655963350811223
2.24,8.583333333333334,12.88,11.610251941286329
2.1,18.466666666666665,15.95,15.695988161679008
0.8,8.133333333333333,7.3,8.811831548332027
0.65,4.933333333333334,7.56,7.136166219385453
0.3,1.55,4.3,5.0187878064346485
3.21,22.466666666666665,22.71,19.456757782409003
2.32,14.083333333333334,12.3,14.169142867356975
0.3,3.1666666666666665,5.8,5.728474391721776
1.09,8.05,7.8,9.29903785042924
1.76,12.233333333333333,12.96,12.345574436887109
1.2,4.366666666666666,6.8,7.880801292101234
2.56,23.716666666666665,16.3,18.831476747235968
1.8,10.65,12.35,11.72276719709096
0.6,7.7,7.3,8.260373116087518
2.7,15.7,15.3,15.56517246037069
5.27,17.45,23.16,20.975236029256124
1.17,17.85,12.3,13.745548766232663
4.6,11.416666666666666,15.8,17.116583865820203
1.3,14.2,14.04,12.378068237199496
2.75,13.066666666666666,12.8,14.49949641606344
0.7,4.383333333333334,6.3,6.985034743747184
2.77,10.0,14.16,13.189410127178839
1.04,12.666666666666666,9.8,11.235360324109358
0.58,5.333333333333333,5.8,7.18532716988342
1.56,11.016666666666667,11.8,11.450247246823066
1.85,13.683333333333334,14.16,13.144652379563333
3.58,24.7,21.36,21.105430909650668
0.9,8.666666666666666,9.0,9.226571538891964
1.44,6.866666666666666,9.36,9.411734568857643
3.25,8.95,12.8,13.595439253276943
0.8,3.0166666666666666,6.35,6.565710087681014
0.4,2.316666666666667,4.3,5.535956788685514
0.46,5.1,5.8,6.866158281015678
0.5,5.2,5.8,6.9823030527040615
0.98,5.65,8.16,8.046804268243829
2.39,13.816666666666666,12.3,14.178512769253825
0.7,3.9,7.8,6.772860403815979
0.65,3.8,7.54,6.638653974029529
0.9,4.716666666666667,8.15,7.492595036695581
0.6,2.65,6.35,6.043517081633912
1.34,4.35,7.3,8.126348148924837
5.72,27.166666666666668,24.3,26.053446511941306
1.38,7.75,9.8,9.691131517384882
1.4,10.833333333333334,9.3,11.080780795211107
1.77,10.683333333333334,13.39,11.683214935895458
1.14,9.033333333333331,9.96,9.82101117733134
2.02,20.7,15.8,16.53188667450761
1.35,7.633333333333334,8.8,9.585732047245216
1.1,5.066666666666666,8.75,8.00747168619333
0.73,4.533333333333333,6.3,7.105066926985554
1.91,10.25,12.96,11.745852878985264
1.2,8.933333333333334,11.15,9.885482986623636
0.94,12.65,9.8,11.047427386579326
2.38,8.866666666666667,12.96,11.98749321599826
0.2,1.8166666666666669,4.3,4.955232930243597
1.05,8.95,10.3,9.621874471701968
1.42,5.1,8.3,8.600077458430214
0.99,6.483333333333333,9.96,8.430683753809488
0.92,4.333333333333333,7.56,7.360442152256625
1.8,9.816666666666666,12.95,11.356949369623369
4.6,15.983333333333333,21.35,19.121265560342604
2.17,6.8,9.8,10.700970183819205
0.6,5.516666666666667,6.8,7.301930408122427
1.41,7.883333333333334,8.3,9.803847344073901
3.4,26.216666666666665,21.95,21.446109509876457
1.4,10.683333333333334,10.55,11.01493358626694
0.5,2.333333333333333,6.96,5.723889726215546
1.8,8.683333333333334,9.8,10.859437124267444
2.88,20.516666666666666,15.8,18.004709348898594
1.54,13.466666666666669,13.56,12.48962834338165
0.37,8.05,9.12,7.99859846736834
2.52,11.55,12.96,13.41828983381686
0.95,5.666666666666667,8.16,7.999935650498975
1.57,16.316666666666666,14.16,13.794910287615014
1.6,4.6,8.8,8.705696607714884
0.6,3.5,5.8,6.416651265650855
2.0,10.6,12.85,12.062051289404266
0.38,2.85,4.8,5.733956882068636
0.86,4.216666666666667,8.19,7.200857707822754
1.3,14.766666666666667,10.8,12.626824359877457
2.1,15.233333333333333,13.3,14.276614991104754
1.8,6.55,9.95,9.922943485950409
1.4,20.05,18.5,15.12672596700267
4.0,18.35,20.75,19.07648870446648
0.43,3.55,6.36,6.131552147631753
1.06,6.566666666666666,7.3,8.593697143242723
3.53,14.083333333333334,18.36,16.354603497223213
1.2,6.416666666666667,8.4,8.78071314767151
0.5,5.583333333333333,7.85,7.150579253339154
0.5,4.983333333333333,6.8,6.887190417562487
1.73,19.266666666666666,17.16,15.378891926419378
0.8,7.55,8.1,8.555759069104711
2.57,22.75,20.76,18.42518972547163
1.64,8.616666666666667,10.3,10.541185168500945
1.49,6.45,9.96,9.319133945614187
1.3,20.866666666666667,18.5,15.30461085694023
1.1,7.683333333333334,11.4,9.156139664441568
0.9,9.466666666666669,10.55,9.577756653260854
1.27,6.666666666666667,8.76,9.016890102598264
0.7,8.633333333333333,7.8,8.8507056638319
4.99,13.716666666666669,17.3,18.83064573545541
3.3,24.53333333333333,23.5,20.526540917411243
1.9,21.25,19.75,16.556586543459403
0.91,5.983333333333333,7.3,8.066699792544387
0.74,3.4,6.96,6.6256163397276975
0.0,4.466666666666667,5.3,5.757300459629177
1.0,8.833333333333334,7.8,9.480351685366163
1.18,9.066666666666666,9.3,9.907890522822314
1.4,5.6,16.06,8.783444838714631
0.94,5.733333333333333,8.16,8.011139418598315
0.5,3.0,5.3,6.016543988189619
1.24,9.066666666666666,9.96,10.016260471410725
1.6,13.983333333333333,10.8,12.824805344999962
0.86,6.35,8.16,8.137351346139788
3.9,14.45,16.8,17.18384469093747
1.48,18.1,13.3,14.415205515513051
0.0,0.1,4.3,3.8404150436989974
1.2,8.95,8.3,9.892799343172989
1.7,15.65,13.3,13.737057580915828
1.0,10.933333333333334,11.75,10.402212610584495
2.5,17.483333333333334,13.3,15.986789449189974
1.0,6.133333333333334,7.82,8.295101924371167
0.83,5.033333333333333,7.56,7.505174204446789
0.7,3.783333333333333,6.3,6.721645907970517
1.79,6.133333333333334,9.96,9.721972914118545
4.2,25.866666666666667,22.3,22.73739867018552
0.7,8.35,9.36,8.726327602492919
0.7,3.466666666666667,7.85,6.582635133532833
1.15,6.85,9.12,8.880630127464318
1.3,13.316666666666666,12.3,11.99030134008385
5.2,19.316666666666663,24.35,21.668236356097054
1.5,15.15,14.1,13.15633372247391
0.9,21.15,15.87,14.706522594356485
0.96,4.383333333333334,7.56,7.454637854296953
1.48,6.783333333333333,9.96,9.447399418503156
2.58,23.83333333333333,15.8,18.918814559277564
5.23,17.2,20.8,20.793244048623578
0.8,6.533333333333333,7.8,8.10946131959425
2.0,18.35,17.76,15.464157084852868
2.3,21.75,15.8,17.498543563862683
1.0,5.316666666666666,8.75,7.936600453452928
1.99,14.1,13.56,13.58042450667008
3.75,12.633333333333333,18.36,16.1154369555871
0.7,5.85,6.8,7.628874120090144
0.86,6.7,9.96,8.290994833676177
0.7,5.333333333333333,8.3,7.402067067060237
1.4,14.816666666666666,13.8,12.829390010506195
1.05,7.033333333333333,7.3,8.780493468526508
1.1,7.766666666666667,9.8,9.192721447188328
0.9,14.083333333333334,14.3,11.604387417431312
1.01,6.716666666666667,9.36,8.56923606169655
1.14,7.566666666666666,9.36,9.177171800988377
1.0,6.233333333333333,8.8,8.339000063667278
1.8,9.933333333333334,14.0,11.40816386546883
3.1,7.733333333333333,13.55,12.790420353703237
0.98,11.866666666666667,11.3,10.775805261152062
1.4,7.766666666666667,9.0,9.73457119013037
0.83,10.3,10.56,9.817142874041966
0.93,10.083333333333334,8.8,9.902646819881074
0.9,9.833333333333334,9.95,9.738716497346594
1.03,7.033333333333333,8.8,8.74437015233037
2.03,15.733333333333333,12.8,14.369674080898832
2.1,9.55,12.35,11.78173740777578
5.3,19.316666666666663,21.55,21.848852937077734
3.0,16.95,16.55,16.65574894451412
2.38,7.416666666666667,13.56,11.350970196204653
0.61,3.933333333333333,5.3,6.624938194032071
0.37,2.833333333333333,6.36,5.708578867421217
1.5,16.616666666666667,14.76,13.800173098816874
2.34,8.75,12.96,11.864032087760524
1.23,8.233333333333333,9.96,9.632380985845064
1.12,6.316666666666666,8.3,8.592321743590855
1.63,16.833333333333332,13.53,14.13008728923333
0.73,4.5,6.8,7.09043421388685
1.03,4.966666666666667,8.16,7.837141940210743
1.8,9.2,12.25,11.086244177297349
3.53,25.133333333333333,19.3,21.205347889443473
3.43,18.966666666666665,18.96,18.317679385202617
1.3,12.533333333333331,10.8,11.64643258226431
2.13,15.233333333333333,11.8,14.33079996539896
2.8,17.483333333333334,19.2,16.528639192132015
0.3,2.6166666666666667,6.35,5.487034625593166
0.8,6.916666666666667,7.3,8.277737520229342
2.5,23.53333333333333,18.95,18.642626876604687
1.6,9.583333333333334,11.15,10.893287215971082
1.2,9.666666666666666,11.76,10.207402674795116
1.4,7.866666666666666,8.8,9.77846932942648
1.14,5.583333333333333,8.16,8.30652537161551
4.84,25.05,24.36,23.534843317543633
1.1,11.083333333333334,11.15,10.648676400509341
1.0,4.716666666666667,7.0,7.6732116176762615
1.23,5.4,10.14,8.388600372455253
2.3,15.033333333333331,14.3,14.550051874473894
1.5,6.866666666666666,9.35,9.52010451744605
2.79,15.7,15.96,15.727727383253303
0.67,8.5,7.8,8.73798983714288
2.0,15.266666666666667,12.8,14.110631123222777
0.86,3.733333333333333,6.96,6.98868336789155
4.4,22.633333333333333,20.3,21.679258661572625
0.96,4.816666666666666,7.3,7.6448631245801
3.05,11.4,12.8,14.3097105040703
0.7,3.9166666666666665,8.15,6.780176760365332
3.6,22.83333333333333,18.3,20.3221222923194
1.01,6.683333333333334,7.3,8.554603348597846
1.9,12.4,15.8,12.671601215753583
3.32,29.15,23.76,22.589294997777834
1.12,7.55,8.3,9.13373212824289
1.63,4.033333333333333,9.12,8.511125459331126
1.6,7.083333333333333,10.8,9.795833733568305
0.87,4.566666666666666,6.3,7.37256285345721
2.04,7.483333333333333,12.25,10.766139247067745
2.1,13.5,12.3,13.515713909972163
1.5,11.416666666666666,10.8,11.517469855419101
0.86,5.366666666666666,8.3,7.70568630972803
0.6,3.75,5.3,6.526396613891133
0.6,2.8833333333333333,4.8,6.145946073324837
1.43,7.366666666666666,9.96,9.613163607240129
0.59,6.2,7.56,7.583839368547784
1.23,6.6,7.8,8.915378044008584
3.2,15.933333333333334,17.88,16.57068435696502
0.7,6.5,8.19,7.914212025514865
0.9,15.283333333333331,13.3,12.131165088984641
0.5,3.6,5.8,6.279932823966286
2.3,11.383333333333333,10.8,12.947769790165843
1.55,10.783333333333331,11.76,11.32975659703407
1.5,13.5,12.8,12.43201442408808
3.78,15.283333333333331,18.36,17.332922621228246
1.38,9.833333333333334,9.8,10.605676086053862
2.1,25.5,16.8,18.783490625505483
2.29,12.4,11.3,13.376005881578237
1.93,13.066666666666666,12.96,13.01844045202186
0.5,3.3833333333333333,5.8,6.184820188824712
0.83,6.666666666666667,7.3,8.222177146283268
1.1,10.266666666666667,10.55,10.290174929591103
1.52,12.1,14.12,11.853563790138661
4.5,22.866666666666667,19.8,21.96230423424423
1.0,6.0,7.8,8.236571071976353
1.82,11.866666666666667,12.35,12.292984541389778
0.83,5.216666666666667,9.3,7.5856541264896595
0.4,2.3666666666666667,5.3,5.557905858333569
3.3,20.466666666666665,18.95,18.741349919369398
3.53,23.916666666666668,23.16,20.671253861340794
0.1,0.3166666666666666,3.3,4.116144259821252
0.9,7.366666666666666,9.95,8.655895728042523
4.4,18.666666666666668,17.8,19.937965802826888
3.19,21.883333333333333,18.3,19.164561986985554
0.7,4.55,7.48,7.0581983092407015
2.83,15.983333333333333,13.8,15.924352076984555
3.09,8.866666666666667,14.75,13.269870940961095
0.71,10.966666666666669,8.8,9.893057238839226
0.8,4.633333333333334,8.3,7.275396672968141
0.43,1.5333333333333334,4.8,5.246273005160182
1.29,8.0,8.3,9.638321942742547
2.25,13.95,12.3,13.984180408275684
2.58,12.75,14.16,14.053437453958598
0.9,11.9,9.8,10.645944709466221
1.5,7.016666666666667,10.56,9.585951726390217
0.23,1.1666666666666667,5.38,4.72407999911308
0.46,1.6,5.3,5.3297234056517935
1.92,12.25,13.57,12.641877323005552
0.86,3.883333333333333,7.88,7.054530576835717
2.16,14.85,14.3,14.21670873905807
1.23,8.016666666666667,8.3,9.53726835070349
2.1,8.5,11.3,11.320806945166616
3.5,13.716666666666669,18.5,16.13945867884327
1.3,11.4,10.3,11.14892033690839
1.1,15.316666666666666,12.8,12.507030964044706
4.66,15.666666666666666,21.36,19.09062473449333
1.29,13.15,11.3,11.899076116492264
0.9,10.916666666666666,10.55,10.214279673054463
1.6,12.1,12.85,11.998057054923208
2.3,15.216666666666669,15.36,14.630531796516763
1.7,9.383333333333333,11.75,10.986107518359539
0.8,9.383333333333333,9.0,9.360558289533412
1.55,5.25,9.36,8.900726222649265
1.31,7.866666666666666,10.3,9.615914406543869
4.46,26.316666666666663,24.36,23.404543407567786
2.1,17.2,15.95,15.13994506392827
1.6,11.8,12.95,11.866362637034875
1.74,13.35,12.96,12.799647009497548
2.51,23.28333333333333,16.3,18.55094318646248
2.49,10.333333333333334,12.3,12.830010831419973
1.67,9.65,9.3,11.048984248854964
0.9,4.1,6.3,7.221889844369564
0.48,9.933333333333334,8.3,9.024024996523845
1.8,8.983333333333333,11.15,10.991131542155777
1.08,6.833333333333333,8.76,8.746882164228488
3.4,22.05,20.16,19.6170203725385
1.46,7.916666666666667,8.3,9.908788347662945
1.2,12.116666666666667,9.8,11.282907087549837
2.25,14.483333333333333,15.38,14.218303817854942
2.15,11.383333333333333,13.56,12.676844918694822
2.15,14.633333333333333,12.8,14.103534445818429
1.8,4.833333333333333,7.8,9.169358761367171
1.1,8.766666666666667,9.8,9.631702840149437
1.5,15.316666666666666,15.35,13.22949728796743
0.08,1.15,3.8,4.445838771092707
0.95,10.683333333333334,9.8,10.202158971853876
1.4,5.583333333333333,7.3,8.77612848216528
2.81,14.033333333333331,15.36,15.032215044514253
0.9,4.516666666666667,8.15,7.404798758103359
4.9,16.6,21.35,19.933820495610664
2.19,13.683333333333334,11.8,13.758748754897645
1.7,9.766666666666667,11.75,11.154383718994632
1.15,6.283333333333333,7.3,8.631874004786354
0.5,3.066666666666667,7.4,6.045809414387027
1.9,15.266666666666667,12.3,13.930014542242098
1.48,10.916666666666666,10.3,11.26185584274241
1.2,8.683333333333334,8.3,9.775737638383358
2.0,19.266666666666666,13.8,15.866556695067217
2.57,14.166666666666666,12.8,14.657266102555436
2.84,18.383333333333333,17.76,16.995969078189287
0.34,8.566666666666666,7.3,8.171220546104042
2.1,15.466666666666669,12.3,14.379043982795682
1.48,12.35,11.3,11.891062505986667
0.79,7.033333333333333,6.8,8.310890357976737
5.5,27.08333333333333,22.3,25.619508251037047
0.6,7.3,7.3,8.084780558903073
0.8,6.4,8.15,8.050930467199436
1.0,7.816666666666666,9.35,9.034053935855702
1.12,8.15,9.8,9.397120964019557
1.1,5.183333333333334,6.8,8.058686182038794
1.65,3.633333333333333,7.8,8.371656218342817
0.07,0.3,3.96,4.054642928977696
0.6,3.2,5.3,6.284956847762523
1.62,9.1,10.3,10.717236192236014
2.7,19.416666666666668,18.36,17.19671997087615
0.84,7.1,7.3,8.430464074664485
0.9,3.316666666666667,6.3,6.878021086550027
1.57,7.166666666666667,10.3,9.77823054202086
3.75,14.95,16.8,17.132410515947004
0.56,5.15,7.25,7.068723931644414
2.09,16.45,12.8,14.79264736110937
1.48,8.1,8.3,10.02539158590195
1.11,8.266666666666667,9.36,9.430273801766951
1.2,3.6166666666666663,8.75,7.551565247380402
1.4,9.116666666666667,10.55,10.327196070627867
2.8,16.6,17.16,16.14087229501637
1.2,9.05,10.55,9.9366974824691
0.78,4.383333333333334,6.3,7.129528008531728
2.8,13.066666666666666,15.35,14.589804706553782
2.62,25.683333333333334,17.8,19.80317676864789
1.1,7.55,9.95,9.097608812046754
3.32,14.05,16.56,15.960675964065079
0.9,4.733333333333333,8.15,7.499911393244933
0.43,1.3,6.0,5.1438440134692565
0.7,5.7,9.36,7.563026911145977
1.41,9.4,10.03,10.469635790064917
2.61,12.25,14.16,13.888131731772248
2.2,8.366666666666667,10.3,11.442892673752482
0.7,6.266666666666667,7.82,7.81178303382394
0.84,7.816666666666666,8.3,8.745067406286612
5.7,11.066666666666666,22.55,18.9497227690713
1.49,6.7,7.8,9.428879293854465
3.02,11.3,13.8,14.211627390479986
1.63,6.45,8.3,9.571997158987141
1.2,19.933333333333334,16.3,14.714278309195844
0.8,5.3,7.55,7.568050934942215
3.5,20.116666666666667,20.35,18.94893959379437
0.0,0.0833333333333333,4.3,3.8330986871496453
0.29,3.7,6.0,5.944536143202967
0.95,5.25,7.3,7.81702673676518
1.8,10.183333333333334,11.75,11.517909213709109
1.52,7.583333333333333,9.3,9.870831165264317
1.29,5.95,10.14,8.738410087172273
0.99,8.716666666666667,8.8,9.411075531422632
1.1,8.916666666666666,9.3,9.697550049093604
2.0,12.1,14.75,12.720523378845929
1.2,14.216666666666669,12.8,12.204768012768167
4.08,13.783333333333331,16.3,17.21630027472862
1.12,5.016666666666667,7.56,8.02164593274141
0.49,5.3,7.56,7.008139533902105
5.28,19.05,19.8,21.69566791609197
2.0,12.266666666666667,12.95,12.793686944339449
1.23,7.633333333333334,8.8,9.368992150068397
0.5,3.333333333333333,6.3,6.162871119176656
1.5,13.433333333333334,10.8,12.402748997890672
1.66,10.533333333333331,9.8,11.418689487872541
0.93,6.916666666666667,8.3,8.512539075504227
1.1,5.633333333333334,8.15,8.256227808871294
1.05,6.016666666666667,8.76,8.334195719016044
3.17,19.23333333333333,18.36,17.965137979442478
0.8,5.85,8.15,7.809490701070825
1.38,11.6,10.3,11.381209880285155
1.11,6.733333333333333,8.76,8.757168999226582
0.36,0.8833333333333333,3.8,4.834503493048984
1.84,20.3,17.25,16.03118427155794
1.5,9.983333333333333,9.8,10.888263192174843
3.7,15.583333333333334,18.35,17.320123774332036
0.38,2.6333333333333333,5.3,5.6388442469270625
0.3,5.85,6.8,6.9064077961674215
2.76,15.85,13.8,15.739389617903264
5.13,19.016666666666666,23.76,21.410110331522244
1.76,15.283333333333331,13.95,13.684467685418493
0.71,6.4,8.16,7.888375544316823
1.03,6.35,7.8,8.444399533806944
1.33,16.9,12.3,13.617502972488694
1.1,14.433333333333334,11.3,12.119264066929059
1.48,10.033333333333331,10.3,10.874088945626763
2.85,18.75,15.3,17.174990580373095
2.19,6.65,9.3,10.671246291071174
2.91,23.966666666666665,17.8,19.573380128908628
2.12,12.416666666666666,14.16,13.07627405046043
2.4,15.05,15.35,14.737984812003926
3.12,23.166666666666668,19.8,19.60148983459917
2.66,8.3,11.88,12.244463520066205
1.61,7.05,8.8,9.799262678567672
1.5,7.433333333333334,8.3,9.768860640124014
3.14,11.166666666666666,13.8,14.369836435261988
0.98,2.9166666666666665,7.3,6.846921794150128
2.12,12.75,13.56,13.222601181447466
0.94,7.516666666666667,7.3,8.793989569378962
0.3,1.05,4.8,4.799297109954094
4.28,21.633333333333333,19.8,21.023537371434696
2.5,11.516666666666667,14.75,13.367533804522019
1.91,22.98333333333333,15.3,17.335549282690064
0.7,6.483333333333333,8.15,7.906895668965514
2.0,18.216666666666665,15.3,15.40562623245805
1.08,9.833333333333334,8.8,10.063826343111819
0.55,5.716666666666667,6.8,7.299418396224308
0.86,6.75,8.16,8.312943903324232
0.6,3.05,6.95,6.219109638818356
1.97,15.7,14.39,14.246671419211722
1.33,10.116666666666667,9.3,10.6397458569025
1.56,8.933333333333334,11.76,10.535702678154088
2.4,12.333333333333334,13.4,13.545418694459578
2.42,17.8,14.8,15.981306958843113
2.8,23.58333333333333,20.55,19.206425689194784
2.18,12.8,12.3,13.352920199683933
0.57,5.216666666666667,7.3,7.116051015939889
1.38,11.966666666666669,10.8,11.542169724370897
0.8,3.216666666666667,6.95,6.653506366273236
0.82,4.133333333333334,5.8,7.092029292683723
2.4,13.05,14.75,13.860022026081705
0.88,6.416666666666667,8.84,8.202740088533332
1.88,12.0,12.88,12.459885342373003
1.4,12.05,9.8,11.61487482331379
2.2,8.533333333333333,12.25,11.516056239245998
4.08,17.516666666666666,16.8,18.855164141783433
2.17,22.08333333333333,17.8,17.410069139574833
1.01,4.166666666666667,5.8,7.449833509645719
0.82,4.316666666666666,7.06,7.172509214726592
2.7,17.316666666666666,17.75,16.274859045657816
0.33,1.8,4.8,5.18271812896913
0.6,4.583333333333333,7.54,6.892214441358724
1.01,4.083333333333333,6.96,7.4132517268989595
0.6,3.3,6.95,6.328854987058633
0.59,3.7666666666666666,7.0,6.515651312342417
0.96,8.55,9.75,9.28372699163491
2.63,10.916666666666666,14.16,13.338946524020237
3.69,13.633333333333333,14.3,16.446048399959803
5.5,18.433333333333334,23.3,21.82231920192345
2.55,16.533333333333335,13.8,15.66006541636726
2.1,14.633333333333333,15.95,14.013226155328088
0.69,9.183333333333334,9.36,9.074083771862442
3.43,14.283333333333331,14.3,16.261783194834752
0.7,4.566666666666666,6.3,7.065514665790053
4.52,17.35,17.8,19.57671353260491
1.01,5.983333333333333,9.36,8.24731637352507
1.4,6.65,9.8,9.244375301323796
1.2,11.266666666666667,10.3,10.909772903532893
0.9,8.883333333333333,8.8,9.321684174033539
0.75,2.8833333333333333,6.3,6.416870944795859
1.62,5.733333333333333,9.96,9.239332169266945
2.59,11.816666666666666,13.18,13.661783145292965
1.1,4.7,7.3,7.84651184210759
2.04,20.4,17.3,16.436315572815413
0.44,1.55,4.94,5.271651019807601
1.4,12.2,10.8,11.680722032257957
0.88,7.566666666666666,9.36,8.707568690438608
0.7,5.216666666666667,6.8,7.350852571214775
2.9,17.883333333333333,17.16,16.884848330297142
1.7,13.283333333333331,10.8,12.698134950907868
3.14,15.4,17.76,16.228190998797352
0.6,3.433333333333333,6.05,6.387385839453447
1.7,17.366666666666667,12.8,14.490642305499065
3.94,11.3,14.3,15.873299935502246
1.4,4.566666666666666,9.1,8.329830732654816
2.5,12.933333333333334,12.3,13.989424111216923
0.52,3.8,6.36,6.403852418754644
2.6,12.0,13.57,13.760324725433904
1.2,7.333333333333333,9.35,9.18311275788586
1.14,9.7,12.09,10.11366543930541
1.27,12.05,11.76,11.380073268038906
1.7,14.483333333333333,14.75,13.2249126224612
1.2,11.8,12.25,11.143896313112151
2.5,10.633333333333333,14.75,12.979766907406372
1.91,12.0,12.96,12.514070316667205
0.93,5.666666666666667,8.3,7.9638123343028395
0.72,2.9,5.3,6.370002327051006
0.64,4.116666666666666,7.8,6.759603090369145
0.91,6.3,6.8,8.205710566982074
2.48,11.233333333333333,11.3,13.207032426986903
4.29,12.433333333333334,17.16,17.002970214290553
0.64,1.5666666666666669,4.8,5.6402005383183145
0.84,8.483333333333333,10.14,9.037721668260687
0.4,6.1,7.3,7.196769725388379
0.8,5.516666666666667,8.16,7.663163570083788
0.5,3.8666666666666663,5.94,6.396994528755915
0.63,6.416666666666667,7.8,7.7511986360816305
1.23,11.383333333333333,10.3,11.01517237367256
1.27,7.233333333333333,9.36,9.265646225276225
3.09,18.016666666666666,17.8,17.28655068655525
1.27,7.216666666666667,8.8,9.258329868726875
0.8,8.15,9.35,8.819147904881378
1.0,6.55,7.3,8.478010838104964
0.9,4.866666666666666,6.8,7.558442245639748
1.5,10.683333333333334,11.5,11.195550167247621
3.1,11.916666666666666,15.36,14.626825847590545
1.3,12.533333333333331,12.25,11.64643258226431
1.6,12.483333333333333,10.3,12.1663332555583
4.46,22.85,21.0,21.882741245302604
0.9,6.85,7.3,8.429088675012615
0.7,4.566666666666666,6.95,7.065514665790053
1.1,6.6,7.3,8.6805764887337
1.79,11.166666666666666,12.36,11.931512592022798
0.5,5.8,7.3,7.245691888480727
2.0,17.233333333333334,15.95,14.973961196046293
2.6,9.216666666666669,12.96,12.538493181692147
0.8,14.183333333333334,12.88,11.46766897574674
2.86,15.05,13.3,15.568821084515058
0.53,15.666666666666666,14.76,11.631159939991216
1.42,8.083333333333334,10.56,9.90970528076419
